Linux 3.10.0-1062.12.1.el7.x86_64 (ip-10-0-1-155.ap-south-1.compute.internal) 	10/18/2021 	_x86_64_	(2 CPU)

05:50:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:29:15 PM     all     92.88      0.00      3.71      0.10      0.00      3.31
09:29:20 PM     all     94.49      0.00      3.81      0.10      0.00      1.60
09:29:25 PM     all     93.68      0.00      4.01      0.10      0.00      2.21
09:29:30 PM     all     95.02      0.00      4.08      0.10      0.00      0.80
09:29:35 PM     all     95.19      0.00      3.81      0.00      0.00      1.00
09:29:40 PM     all     94.80      0.00      4.30      0.00      0.00      0.90
09:29:45 PM     all     93.58      0.00      4.31      0.10      0.00      2.01
09:29:50 PM     all     94.40      0.00      4.20      0.00      0.00      1.40
09:29:55 PM     all     93.98      0.00      4.82      0.10      0.00      1.10
09:30:00 PM     all     93.51      0.00      4.90      0.10      0.00      1.50
09:30:05 PM     all     92.28      0.00      5.61      0.00      0.00      2.10
09:30:10 PM     all     92.97      0.00      4.72      0.10      0.00      2.21
09:30:15 PM     all     91.84      0.00      4.93      0.00      0.00      3.22
09:30:20 PM     all     90.66      0.00      5.02      0.10      0.00      4.22
09:30:25 PM     all     92.87      0.00      4.52      0.00      0.00      2.61
09:30:30 PM     all     91.09      0.00      5.11      0.30      0.00      3.50
09:30:35 PM     all     93.57      0.00      5.12      0.00      0.00      1.31
09:30:40 PM     all     93.81      0.00      4.79      0.10      0.00      1.30
09:30:45 PM     all     93.17      0.00      4.42      0.10      0.00      2.31
09:30:50 PM     all     92.87      0.00      4.22      0.10      0.00      2.81
09:30:55 PM     all     93.10      0.00      4.70      0.20      0.00      2.00
09:31:00 PM     all     92.68      0.00      4.51      0.00      0.00      2.81
09:31:05 PM     all     93.29      0.00      4.41      0.10      0.00      2.20
09:31:10 PM     all     92.66      0.00      4.62      0.10      0.00      2.61
09:31:15 PM     all     95.00      0.00      4.40      0.00      0.00      0.60
09:31:20 PM     all     91.98      0.00      4.81      0.20      0.00      3.01
09:31:25 PM     all     92.48      0.00      4.51      0.20      0.00      2.81
09:31:30 PM     all     93.99      0.00      4.71      0.00      0.00      1.30
09:31:35 PM     all     92.56      0.00      4.72      0.10      0.00      2.61
09:31:40 PM     all     90.54      0.00      4.43      0.10      0.00      4.93
09:31:45 PM     all     94.39      0.00      4.20      0.10      0.00      1.30
09:31:50 PM     all     92.59      0.00      4.11      0.00      0.00      3.31
09:31:55 PM     all     85.57      0.00      4.24      0.30      0.00      9.89
09:32:00 PM     all     93.06      0.00      3.62      0.20      0.00      3.12
09:32:05 PM     all     89.56      0.00      4.42      0.20      0.00      5.82
09:32:10 PM     all     92.96      0.00      4.33      0.00      0.00      2.72
09:32:15 PM     all     93.79      0.00      4.11      0.00      0.00      2.10
09:32:20 PM     all     91.05      0.00      4.33      0.30      0.00      4.33
09:32:25 PM     all     93.59      0.00      4.51      0.10      0.00      1.80
09:32:30 PM     all     95.30      0.00      4.50      0.00      0.00      0.20
09:32:35 PM     all     93.69      0.00      4.31      0.30      0.00      1.70
09:32:40 PM     all     94.40      0.00      4.10      0.00      0.00      1.50
09:32:45 PM     all     92.18      0.00      4.61      0.10      0.00      3.11
09:32:50 PM     all     95.10      0.00      4.20      0.00      0.00      0.70
09:32:55 PM     all     91.45      0.00      4.53      0.10      0.00      3.92
09:33:00 PM     all     92.48      0.00      4.71      0.10      0.00      2.71
09:33:05 PM     all     94.48      0.00      4.01      0.00      0.00      1.50
09:33:10 PM     all     90.95      0.00      4.52      0.20      0.00      4.32
09:33:15 PM     all     93.57      0.00      4.42      0.10      0.00      1.91
09:33:20 PM     all     93.79      0.00      4.11      0.10      0.00      2.00
09:33:25 PM     all     92.78      0.00      4.41      0.10      0.00      2.71
09:33:30 PM     all     94.00      0.00      4.10      0.10      0.00      1.80
09:33:35 PM     all     93.89      0.00      4.50      0.00      0.00      1.60
09:33:40 PM     all     92.07      0.00      4.52      0.20      0.00      3.21
09:33:45 PM     all     93.78      0.00      4.22      0.10      0.00      1.91
09:33:50 PM     all     94.19      0.00      4.31      0.10      0.10      1.30
09:33:55 PM     all     93.98      0.00      4.11      0.00      0.00      1.91
09:34:00 PM     all     87.74      0.00      4.92      0.20      0.00      7.14
09:34:05 PM     all     91.78      0.00      4.11      0.10      0.00      4.01
09:34:10 PM     all     87.73      0.00      4.23      0.10      0.00      7.95
09:34:15 PM     all     91.54      0.00      4.43      0.10      0.00      3.93
09:34:20 PM     all     89.76      0.00      4.22      0.30      0.00      5.72
09:34:25 PM     all     88.41      0.00      4.64      0.20      0.00      6.75
09:34:30 PM     all     92.58      0.00      4.71      0.00      0.00      2.71
09:34:35 PM     all     91.16      0.00      4.02      0.20      0.00      4.62
09:34:40 PM     all     89.54      0.00      4.93      0.20      0.00      5.33
09:34:45 PM     all     93.58      0.00      4.21      0.10      0.00      2.11
09:34:50 PM     all     94.19      0.00      4.10      0.00      0.00      1.70
09:34:55 PM     all     87.16      0.00      4.25      0.30      0.00      8.29
09:35:00 PM     all     87.51      0.00      4.03      0.20      0.00      8.26
09:35:05 PM     all     90.14      0.00      4.63      0.20      0.00      5.03
09:35:10 PM     all     89.95      0.00      3.92      0.10      0.00      6.03
09:35:15 PM     all     87.05      0.00      4.42      0.30      0.00      8.23
09:35:20 PM     all     91.26      0.00      4.32      0.10      0.00      4.32
09:35:25 PM     all     88.94      0.00      4.02      0.20      0.00      6.83
09:35:30 PM     all     88.80      0.00      3.94      0.30      0.00      6.96
09:35:35 PM     all     89.86      0.00      4.52      0.10      0.00      5.52
09:35:40 PM     all     88.83      0.00      4.93      0.30      0.00      5.94
09:35:45 PM     all     92.69      0.00      4.41      0.10      0.00      2.81
09:35:50 PM     all     91.43      0.00      4.44      0.10      0.00      4.03
09:35:55 PM     all     91.38      0.00      4.41      0.20      0.00      4.01
09:36:00 PM     all     93.77      0.00      3.82      0.00      0.00      2.41
09:36:05 PM     all     91.55      0.00      4.33      0.10      0.00      4.02
09:36:10 PM     all     90.46      0.00      4.62      0.10      0.00      4.82
09:36:15 PM     all     93.79      0.00      4.21      0.10      0.00      1.90
09:36:20 PM     all     89.13      0.00      4.73      0.10      0.00      6.04
09:36:25 PM     all     93.07      0.00      4.22      0.20      0.00      2.51
09:36:30 PM     all     92.86      0.00      4.23      0.10      0.00      2.82
09:36:35 PM     all     86.62      0.00      4.53      0.30      0.00      8.55
09:36:40 PM     all     92.47      0.00      4.22      0.00      0.00      3.31
09:36:45 PM     all     93.99      0.00      4.71      0.00      0.00      1.30
09:36:50 PM     all     93.69      0.00      4.51      0.10      0.00      1.70
09:36:55 PM     all     94.31      0.00      4.60      0.00      0.00      1.10
09:37:00 PM     all     92.16      0.00      4.42      0.10      0.00      3.32
09:37:05 PM     all     94.49      0.00      4.11      0.00      0.00      1.40
09:37:10 PM     all     93.89      0.00      4.51      0.10      0.10      1.40
09:37:15 PM     all     93.49      0.00      4.51      0.00      0.00      2.00
09:37:20 PM     all     93.28      0.00      4.41      0.10      0.00      2.21
09:37:25 PM     all     92.99      0.00      4.71      0.00      0.00      2.30
09:37:30 PM     all     94.38      0.00      4.31      0.10      0.00      1.20
09:37:35 PM     all     92.48      0.00      4.21      0.10      0.00      3.21
09:37:40 PM     all     93.68      0.00      4.71      0.10      0.00      1.50
09:37:45 PM     all     92.67      0.00      4.32      0.00      0.00      3.01
09:37:50 PM     all     94.09      0.00      4.80      0.10      0.00      1.00
09:37:55 PM     all     92.57      0.00      4.72      0.00      0.00      2.71
09:38:00 PM     all     90.76      0.00      4.72      0.20      0.00      4.32
09:38:05 PM     all     92.48      0.00      4.61      0.10      0.00      2.81
09:38:10 PM     all     92.68      0.00      4.31      0.10      0.00      2.91
09:38:15 PM     all     91.27      0.00      4.32      0.20      0.00      4.22
09:38:20 PM     all     92.96      0.00      4.22      0.10      0.00      2.71
09:38:25 PM     all     93.19      0.00      4.31      0.00      0.00      2.51
09:38:30 PM     all     92.48      0.00      4.71      0.10      0.00      2.71
09:38:35 PM     all     93.69      0.00      4.00      0.20      0.00      2.10
09:38:40 PM     all     93.79      0.00      4.31      0.00      0.00      1.90
09:38:45 PM     all     92.48      0.00      4.31      0.10      0.00      3.11
09:38:51 PM     all     93.19      0.00      4.41      0.10      0.00      2.30
09:38:56 PM     all     92.99      0.00      4.30      0.20      0.00      2.50
09:39:01 PM     all     89.53      0.00      4.33      0.20      0.00      5.94
09:39:06 PM     all     91.57      0.00      4.41      0.10      0.00      3.91
09:39:11 PM     all     93.79      0.00      4.11      0.10      0.00      2.00
09:39:16 PM     all     93.38      0.00      4.41      0.20      0.00      2.01
09:39:21 PM     all     91.57      0.00      4.51      0.10      0.00      3.81
09:39:26 PM     all     94.09      0.00      4.71      0.10      0.00      1.10
09:39:31 PM     all     94.00      0.00      4.40      0.10      0.00      1.50
09:39:36 PM     all     93.08      0.00      4.41      0.10      0.00      2.41
09:39:41 PM     all     92.58      0.00      4.51      0.00      0.00      2.91
09:39:46 PM     all     95.09      0.00      4.21      0.10      0.00      0.60
09:39:51 PM     all     94.29      0.00      4.31      0.10      0.00      1.30
09:39:56 PM     all     94.31      0.00      4.50      0.00      0.00      1.20
09:40:01 PM     all     94.48      0.00      4.61      0.10      0.00      0.80
09:40:06 PM     all     94.59      0.00      4.81      0.10      0.00      0.50
09:40:11 PM     all     92.98      0.00      4.31      0.10      0.10      2.51
09:40:16 PM     all     92.71      0.00      4.69      0.10      0.00      2.50
09:40:21 PM     all     91.78      0.00      4.51      0.10      0.00      3.61
09:40:26 PM     all     93.80      0.00      4.60      0.10      0.00      1.50
09:40:31 PM     all     93.81      0.00      4.50      0.00      0.00      1.70
09:40:36 PM     all     93.19      0.00      4.11      0.10      0.00      2.61
09:40:41 PM     all     93.48      0.00      4.41      0.10      0.00      2.01
09:40:46 PM     all     94.88      0.00      4.11      0.00      0.00      1.00
09:40:51 PM     all     94.20      0.00      4.60      0.10      0.00      1.10
09:40:56 PM     all     92.38      0.00      4.31      0.20      0.00      3.11
09:41:01 PM     all     95.30      0.00      4.50      0.00      0.00      0.20
09:41:06 PM     all     93.79      0.00      4.21      0.00      0.00      2.00
09:41:11 PM     all     95.19      0.00      4.21      0.00      0.00      0.60
09:41:16 PM     all     92.99      0.00      4.80      0.10      0.00      2.10
09:41:21 PM     all     93.18      0.00      4.81      0.00      0.00      2.01
09:41:26 PM     all     93.09      0.00      4.91      0.00      0.00      2.00
09:41:31 PM     all     94.50      0.00      4.10      0.00      0.00      1.40
09:41:36 PM     all     93.19      0.00      4.31      0.20      0.00      2.30
09:41:41 PM     all     95.09      0.00      4.31      0.00      0.00      0.60
09:41:46 PM     all     93.89      0.00      4.11      0.00      0.00      2.00
09:41:51 PM     all     92.80      0.00      4.30      0.00      0.00      2.90
09:41:56 PM     all     93.99      0.00      4.50      0.10      0.00      1.40
09:42:01 PM     all     93.55      0.00      4.03      0.10      0.00      2.32
09:42:06 PM     all     94.00      0.00      4.60      0.10      0.00      1.30
09:42:11 PM     all     92.27      0.00      4.32      0.20      0.00      3.21
09:42:16 PM     all     90.64      0.00      4.73      0.10      0.00      4.53
09:42:21 PM     all     93.98      0.00      4.31      0.00      0.00      1.71
09:42:26 PM     all     93.09      0.00      4.51      0.10      0.00      2.30
09:42:31 PM     all     93.01      0.00      4.80      0.10      0.00      2.10
09:42:36 PM     all     93.68      0.00      4.61      0.00      0.00      1.71
09:42:41 PM     all     93.98      0.00      4.42      0.00      0.00      1.61
09:42:46 PM     all     92.29      0.00      4.30      0.10      0.00      3.30
09:42:51 PM     all     94.69      0.00      4.00      0.10      0.00      1.20
09:42:56 PM     all     92.15      0.00      4.12      0.10      0.00      3.62
09:43:01 PM     all     90.95      0.00      4.52      0.20      0.00      4.32
09:43:06 PM     all     93.27      0.00      4.12      0.10      0.00      2.51
09:43:11 PM     all     89.15      0.00      4.12      0.20      0.00      6.53
09:43:16 PM     all     91.29      0.00      4.00      0.10      0.00      4.60
09:43:21 PM     all     92.66      0.00      3.72      0.10      0.10      3.42
09:43:26 PM     all     80.14      0.00      4.23      0.20      0.00     15.42
09:43:31 PM     all     91.67      0.00      4.32      0.10      0.00      3.92
09:43:36 PM     all     88.03      0.00      4.43      0.20      0.00      7.34
09:43:41 PM     all     88.03      0.00      3.92      0.10      0.00      7.95
09:43:46 PM     all     88.52      0.00      4.33      0.20      0.00      6.95
09:43:51 PM     all     86.66      0.00      4.21      0.10      0.00      9.03
09:43:56 PM     all     87.17      0.00      3.94      0.40      0.00      8.48
09:44:01 PM     all     88.93      0.00      4.23      0.10      0.00      6.74
09:44:06 PM     all     89.06      0.00      4.32      0.30      0.00      6.33
09:44:11 PM     all     89.34      0.00      4.43      0.30      0.00      5.94
09:44:16 PM     all     90.67      0.00      4.01      0.30      0.00      5.02
09:44:21 PM     all     90.47      0.00      4.61      0.00      0.00      4.91
09:44:26 PM     all     92.04      0.00      3.93      0.20      0.00      3.83
09:44:31 PM     all     82.12      0.00      4.04      0.20      0.00     13.64
09:44:36 PM     all     91.09      0.00      4.00      0.20      0.00      4.70
09:44:41 PM     all     82.24      0.00      3.83      0.30      0.00     13.62
09:44:46 PM     all     91.05      0.00      3.82      0.20      0.00      4.93
09:44:51 PM     all     85.57      0.00      4.14      0.30      0.00      9.99
09:44:56 PM     all     90.96      0.00      4.02      0.20      0.00      4.82
09:45:01 PM     all     80.20      0.00      4.55      0.10      0.00     15.15
09:45:06 PM     all     89.13      0.00      4.12      0.20      0.00      6.54
09:45:11 PM     all     81.09      0.00      4.04      0.30      0.00     14.56
09:45:16 PM     all     79.01      0.00      4.04      0.40      0.00     16.55
09:45:21 PM     all     83.11      0.00      4.15      0.20      0.00     12.54
09:45:26 PM     all     87.42      0.00      4.02      0.30      0.00      8.25
09:45:31 PM     all     88.79      0.00      4.34      0.20      0.00      6.67
09:45:36 PM     all     89.92      0.00      3.93      0.10      0.00      6.05
09:45:41 PM     all     89.94      0.00      4.43      0.30      0.00      5.33
09:45:46 PM     all     93.69      0.00      3.91      0.00      0.00      2.40
09:45:51 PM     all     90.45      0.00      4.32      0.10      0.00      5.13
09:45:56 PM     all     86.46      0.00      3.94      0.30      0.00      9.29
09:46:01 PM     all     92.08      0.00      4.11      0.10      0.00      3.71
09:46:06 PM     all     88.80      0.00      4.44      0.20      0.00      6.56
09:46:11 PM     all     93.59      0.00      4.20      0.10      0.00      2.10
09:46:16 PM     all     90.26      0.00      4.62      0.10      0.00      5.02
09:46:21 PM     all     90.01      0.00      4.04      0.20      0.00      5.75
09:46:26 PM     all     89.69      0.00      4.10      0.20      0.00      6.01
09:46:31 PM     all     88.31      0.00      3.93      0.20      0.00      7.56
09:46:36 PM     all     85.83      0.00      4.22      0.30      0.00      9.65
09:46:41 PM     all     92.18      0.00      4.01      0.00      0.00      3.81
09:46:46 PM     all     89.11      0.00      4.23      0.20      0.10      6.35
09:46:51 PM     all     86.97      0.00      4.04      0.20      0.00      8.79
09:46:56 PM     all     83.74      0.00      4.44      0.30      0.00     11.52
09:47:01 PM     all     91.58      0.00      4.31      0.20      0.00      3.91
09:47:06 PM     all     86.07      0.00      4.14      0.30      0.00      9.49
09:47:11 PM     all     89.26      0.00      4.42      0.10      0.00      6.22
09:47:16 PM     all     82.02      0.00      3.94      0.20      0.00     13.84
09:47:21 PM     all     90.44      0.00      3.92      0.20      0.00      5.43
09:47:26 PM     all     86.26      0.00      3.94      0.20      0.00      9.60
09:47:31 PM     all     71.63      0.00      3.85      0.20      0.00     24.32
09:47:36 PM     all     86.88      0.00      3.53      0.20      0.00      9.38
09:47:41 PM     all     83.32      0.00      4.32      0.20      0.00     12.16
09:47:46 PM     all     89.56      0.00      4.22      0.20      0.00      6.02
09:47:51 PM     all     81.38      0.00      3.85      0.20      0.00     14.57
09:47:56 PM     all     88.55      0.00      4.12      0.20      0.00      7.13
09:48:01 PM     all     87.71      0.00      4.13      0.30      0.00      7.85
09:48:06 PM     all     91.98      0.00      4.41      0.10      0.00      3.51
09:48:11 PM     all     68.84      0.00      3.67      0.31      0.00     27.19
09:48:16 PM     all     88.93      0.00      4.23      0.20      0.00      6.64
09:48:21 PM     all     80.28      0.00      4.45      0.61      0.00     14.66
09:48:26 PM     all     82.78      0.00      4.13      0.10      0.00     12.99
09:48:31 PM     all     79.53      0.00      4.05      0.30      0.00     16.11
09:48:36 PM     all     69.95      0.00      3.65      0.41      0.00     25.99
09:48:41 PM     all     80.73      0.00      3.83      0.20      0.00     15.24
09:48:46 PM     all     74.54      0.00      3.85      0.20      0.00     21.40
09:48:51 PM     all     77.61      0.00      4.26      0.61      0.00     17.53
09:48:56 PM     all     91.97      0.00      4.32      0.10      0.00      3.61
09:49:01 PM     all     72.50      0.00      4.04      0.20      0.00     23.26
09:49:06 PM     all     77.40      0.00      3.94      0.20      0.00     18.47
09:49:11 PM     all     84.75      0.00      4.55      0.20      0.00     10.51
09:49:16 PM     all     83.32      0.00      3.74      0.30      0.00     12.64
09:49:21 PM     all     79.90      0.00      3.64      0.20      0.00     16.26
09:49:26 PM     all     77.00      0.00      4.66      0.61      0.00     17.73
09:49:31 PM     all     82.36      0.00      3.73      0.10      0.00     13.81
09:49:36 PM     all     73.66      0.00      4.15      0.41      0.00     21.78
09:49:41 PM     all     85.44      0.00      3.74      0.40      0.00     10.41
09:49:46 PM     all     77.68      0.00      3.54      0.30      0.00     18.48
09:49:51 PM     all     75.43      0.00      3.44      0.40      0.00     20.73
09:49:56 PM     all     70.47      0.00      3.77      0.31      0.00     25.46
09:50:01 PM     all     77.42      0.00      3.23      0.20      0.00     19.15
09:50:06 PM     all     77.15      0.00      4.55      0.40      0.00     17.90
09:50:11 PM     all     73.10      0.00      4.04      0.30      0.10     22.45
09:50:16 PM     all     77.06      0.00      3.82      0.30      0.00     18.81
09:50:21 PM     all     85.77      0.00      4.14      0.30      0.00      9.79
09:50:26 PM     all     69.74      0.00      3.74      0.30      0.00     26.21
09:50:31 PM     all     86.18      0.00      4.24      0.20      0.00      9.38
09:50:36 PM     all     71.11      0.00      3.66      0.41      0.00     24.82
09:50:41 PM     all     80.51      0.00      4.14      0.30      0.00     15.05
09:50:46 PM     all     85.83      0.00      3.72      0.30      0.00     10.15
09:50:51 PM     all     70.62      0.00      3.75      0.30      0.00     25.33
09:50:56 PM     all     75.51      0.00      3.96      0.51      0.00     20.02
09:51:01 PM     all     80.87      0.00      3.54      0.20      0.00     15.38
09:51:06 PM     all     65.52      0.00      3.74      0.30      0.00     30.43
09:51:11 PM     all     80.12      0.00      4.54      0.20      0.00     15.14
09:51:16 PM     all     76.17      0.00      3.35      0.20      0.00     20.28
09:51:21 PM     all     68.60      0.00      3.56      0.41      0.00     27.44
09:51:26 PM     all     82.63      0.00      4.24      0.61      0.00     12.53
09:51:31 PM     all     72.98      0.00      4.05      0.40      0.00     22.57
09:51:36 PM     all     77.43      0.00      3.44      0.40      0.00     18.72
09:51:41 PM     all     65.41      0.00      3.15      0.31      0.00     31.13
09:51:46 PM     all     68.46      0.00      3.85      0.30      0.00     27.38
09:51:51 PM     all     73.63      0.00      3.65      0.61      0.00     22.11
09:51:56 PM     all     81.22      0.00      3.55      0.20      0.00     15.03
09:52:01 PM     all     62.70      0.00      3.46      0.20      0.00     33.64
09:52:06 PM     all     61.94      0.00      3.16      0.31      0.00     34.59
09:52:11 PM     all     65.35      0.00      3.14      0.20      0.00     31.31
09:52:16 PM     all     73.68      0.00      3.95      0.40      0.00     21.96
09:52:21 PM     all     72.98      0.00      4.35      0.20      0.00     22.47
09:52:26 PM     all     66.80      0.00      3.67      0.41      0.00     29.12
09:52:31 PM     all     67.82      0.00      3.65      0.51      0.00     28.02
09:52:36 PM     all     61.59      0.00      3.05      0.20      0.00     35.16
09:52:41 PM     all     80.79      0.00      3.34      0.30      0.00     15.57
09:52:46 PM     all     63.86      0.00      3.15      0.30      0.00     32.69
09:52:51 PM     all     61.02      0.00      3.06      0.41      0.00     35.51
09:52:56 PM     all     64.84      0.00      3.25      0.30      0.00     31.61
09:53:01 PM     all     73.68      0.00      3.76      0.41      0.00     22.15
09:53:06 PM     all     74.77      0.00      3.33      0.20      0.00     21.70
09:53:11 PM     all     63.35      0.00      3.15      0.30      0.00     33.20
09:53:16 PM     all     71.30      0.00      3.75      0.41      0.00     24.54
09:53:21 PM     all     69.81      0.00      3.75      0.41      0.10     25.94
09:53:26 PM     all     71.26      0.00      3.54      0.40      0.00     24.80
09:53:31 PM     all     72.34      0.00      3.24      0.41      0.00     24.01
09:53:36 PM     all     64.68      0.00      3.44      0.51      0.00     31.38
09:53:41 PM     all     73.25      0.00      3.85      0.30      0.00     22.59
09:53:46 PM     all     73.65      0.00      3.76      0.41      0.00     22.18
09:53:51 PM     all     79.76      0.00      3.73      0.40      0.00     16.11
09:53:56 PM     all     64.73      0.00      3.16      0.31      0.00     31.80
09:54:01 PM     all     70.07      0.00      3.74      0.30      0.00     25.88
09:54:06 PM     all     64.39      0.00      3.36      0.20      0.00     32.04
09:54:11 PM     all     70.12      0.00      3.25      0.30      0.00     26.32
09:54:16 PM     all     75.76      0.00      3.13      0.10      0.00     21.01
09:54:21 PM     all     64.26      0.00      3.36      0.41      0.00     31.98
09:54:26 PM     all     65.17      0.00      3.36      0.20      0.00     31.26
09:54:31 PM     all     70.03      0.00      3.26      0.31      0.00     26.40
09:54:36 PM     all     61.20      0.00      3.26      0.20      0.00     35.34
09:54:41 PM     all     60.53      0.00      3.56      0.31      0.00     35.61
09:54:46 PM     all     71.89      0.00      4.04      0.20      0.00     23.86
09:54:51 PM     all     68.09      0.00      3.46      0.41      0.00     28.05
09:54:56 PM     all     61.28      0.00      3.05      0.30      0.00     35.37
09:55:01 PM     all     67.04      0.00      2.94      0.20      0.00     29.82
09:55:06 PM     all     66.67      0.00      3.36      0.31      0.00     29.66
09:55:11 PM     all     78.06      0.00      2.83      0.10      0.00     19.01
09:55:16 PM     all     67.27      0.00      3.34      0.30      0.00     29.08
09:55:21 PM     all     69.85      0.00      3.55      0.20      0.00     26.40
09:55:26 PM     all     60.96      0.00      3.47      0.20      0.00     35.37
09:55:31 PM     all     69.57      0.00      3.75      0.20      0.00     26.47
09:55:36 PM     all     75.81      0.00      3.43      0.00      0.00     20.77
09:55:41 PM     all     68.97      0.00      3.65      0.30      0.00     27.08
09:55:46 PM     all     72.11      0.00      3.75      0.51      0.00     23.63
09:55:51 PM     all     65.92      0.00      3.35      0.41      0.00     30.32
09:55:56 PM     all     69.02      0.00      3.23      0.20      0.00     27.55
09:56:01 PM     all     66.43      0.00      3.35      0.20      0.00     30.02
09:56:06 PM     all     66.23      0.00      3.75      0.41      0.00     29.61
09:56:11 PM     all     69.91      0.00      3.95      0.20      0.00     25.94
09:56:16 PM     all     65.85      0.00      3.26      0.51      0.00     30.38
09:56:21 PM     all     64.40      0.00      3.04      0.30      0.00     32.25
09:56:26 PM     all     73.86      0.00      3.44      0.20      0.00     22.49
09:56:31 PM     all     66.50      0.00      3.54      0.40      0.10     29.45
09:56:36 PM     all     67.07      0.00      3.34      0.30      0.00     29.28
09:56:41 PM     all     67.58      0.00      3.95      0.30      0.00     28.17
09:56:46 PM     all     85.93      0.00      3.92      0.10      0.00     10.05
09:56:51 PM     all     70.39      0.00      3.35      0.10      0.00     26.17
09:56:56 PM     all     68.73      0.00      3.05      0.20      0.00     28.02
09:57:01 PM     all     70.79      0.00      3.75      0.20      0.00     25.25
09:57:06 PM     all     72.48      0.00      3.23      0.20      0.00     24.09
09:57:11 PM     all     69.55      0.00      3.36      0.31      0.00     26.78
09:57:16 PM     all     69.28      0.00      3.26      0.31      0.00     27.16
09:57:21 PM     all     73.53      0.00      3.75      0.30      0.00     22.41
09:57:26 PM     all     78.05      0.00      3.76      0.20      0.00     17.99
09:57:31 PM     all     70.11      0.00      3.65      0.41      0.00     25.84
09:57:36 PM     all     66.40      0.00      3.74      0.20      0.00     29.66
09:57:41 PM     all     74.72      0.00      4.04      0.30      0.00     20.93
09:57:46 PM     all     82.06      0.00      3.73      0.20      0.00     14.01
09:57:51 PM     all     64.13      0.00      4.37      0.41      0.00     31.10
09:57:56 PM     all     65.18      0.00      3.35      0.30      0.00     31.17
09:58:01 PM     all     66.40      0.00      3.15      0.30      0.00     30.15
09:58:06 PM     all     65.59      0.00      3.74      0.20      0.00     30.47
09:58:11 PM     all     60.00      0.00      2.84      0.30      0.00     36.85
09:58:16 PM     all     73.31      0.00      2.83      0.30      0.00     23.56
09:58:21 PM     all     67.07      0.00      3.14      0.30      0.00     29.48
09:58:26 PM     all     61.94      0.00      3.06      0.20      0.00     34.80
09:58:31 PM     all     65.45      0.00      3.14      0.30      0.00     31.10
09:58:36 PM     all     79.54      0.00      3.83      0.30      0.00     16.33
09:58:41 PM     all     79.64      0.00      3.44      0.30      0.00     16.62
09:58:46 PM     all     63.24      0.00      3.36      0.31      0.00     33.10
09:58:51 PM     all     67.38      0.00      3.75      0.10      0.00     28.77
09:58:56 PM     all     70.28      0.00      3.45      0.20      0.00     26.06
09:59:01 PM     all     63.96      0.00      3.45      0.30      0.00     32.28
09:59:06 PM     all     69.95      0.00      3.15      0.30      0.00     26.60
09:59:11 PM     all     72.14      0.00      3.27      0.20      0.00     24.39
09:59:16 PM     all     59.41      0.00      3.44      0.30      0.00     36.84
09:59:21 PM     all     65.28      0.00      3.35      0.20      0.10     31.07
09:59:26 PM     all     81.17      0.00      4.13      0.30      0.00     14.40
09:59:31 PM     all     78.38      0.00      3.94      0.40      0.00     17.27
09:59:36 PM     all     66.06      0.00      3.75      0.30      0.00     29.89
09:59:41 PM     all     61.16      0.00      3.45      0.41      0.00     34.99
09:59:46 PM     all     67.88      0.00      3.44      0.30      0.00     28.37
09:59:51 PM     all     78.72      0.00      3.24      0.30      0.00     17.73
09:59:56 PM     all     63.86      0.00      3.55      0.30      0.00     32.28
10:00:01 PM     all     66.33      0.00      3.76      0.71      0.00     29.20
10:00:06 PM     all     74.62      0.00      3.74      0.61      0.00     21.03
10:00:11 PM     all     74.67      0.00      3.44      0.20      0.00     21.68
10:00:16 PM     all     76.17      0.00      3.45      0.20      0.00     20.18
10:00:21 PM     all     66.60      0.00      3.65      0.51      0.00     29.24
10:00:26 PM     all     67.24      0.00      3.15      0.41      0.00     29.20
10:00:31 PM     all     65.11      0.00      3.15      0.20      0.00     31.54
10:00:36 PM     all     63.11      0.00      3.15      0.20      0.00     33.54
10:00:41 PM     all     77.25      0.00      4.04      0.30      0.00     18.40
10:00:46 PM     all     62.46      0.00      3.46      0.41      0.00     33.67
10:00:51 PM     all     77.42      0.00      3.63      0.30      0.00     18.65
10:00:56 PM     all     71.95      0.00      3.56      0.51      0.00     23.98
10:01:01 PM     all     79.74      0.00      3.53      0.20      0.00     16.53
10:01:06 PM     all     80.63      0.00      4.26      0.41      0.00     14.71
10:01:11 PM     all     65.38      0.00      3.45      0.30      0.00     30.86
10:01:16 PM     all     80.84      0.00      3.31      0.10      0.00     15.75
10:01:21 PM     all     68.19      0.00      3.44      0.30      0.00     28.06
10:01:26 PM     all     70.89      0.00      4.06      0.20      0.00     24.85
10:01:31 PM     all     66.09      0.00      3.45      0.30      0.00     30.15
10:01:36 PM     all     80.18      0.00      3.54      0.20      0.00     16.08
10:01:41 PM     all     75.86      0.00      3.65      0.51      0.00     19.98
10:01:46 PM     all     74.49      0.00      3.85      0.40      0.00     21.26
10:01:51 PM     all     65.15      0.00      3.34      0.41      0.00     31.10
10:01:56 PM     all     80.59      0.00      3.54      0.40      0.00     15.47
10:02:01 PM     all     76.42      0.00      4.07      0.20      0.00     19.31
10:02:06 PM     all     68.50      0.00      3.47      0.20      0.00     27.83
10:02:11 PM     all     80.54      0.00      3.53      0.30      0.00     15.62
