IP	Date	CPU	%user	%nice	%system	%iowait	%steal	%idle
10-0-0-66	10/18/2021 8:47:00 PM	all	32.16	0	2.47	0.93	0.21	64.23
10-0-1-108	10/18/2021 8:47:00 PM	all	87.84	0	4.42	0.1	0	7.64
10-0-1-155	10/18/2021 8:47:03 PM	all	91.78	0	5.31	0.2	0	2.71
10-0-0-66	10/18/2021 8:47:05 PM	all	59.38	0	3.53	0.91	0	36.19
10-0-1-108	10/18/2021 8:47:05 PM	all	82.44	0	4.54	0.4	0	12.61
10-0-1-155	10/18/2021 8:47:08 PM	all	91.87	0	5.12	0.1	0	2.91
10-0-0-66	10/18/2021 8:47:10 PM	all	70.68	0	3.11	0.9	0	25.3
10-0-1-108	10/18/2021 8:47:10 PM	all	87.58	0	4.21	0.2	0	8.02
10-0-1-155	10/18/2021 8:47:13 PM	all	93.49	0	5.61	0	0	0.9
10-0-0-66	10/18/2021 8:47:15 PM	all	59.78	0	3.43	1.31	0.1	35.38
10-0-1-108	10/18/2021 8:47:15 PM	all	85.05	0	4.04	0.3	0	10.61
10-0-1-155	10/18/2021 8:47:18 PM	all	88.63	0	5.23	0.2	0.1	5.84
10-0-0-66	10/18/2021 8:47:20 PM	all	70.87	0	2.92	0.91	0	25.3
10-0-1-108	10/18/2021 8:47:20 PM	all	86.12	0	4.02	0.2	0	9.66
10-0-1-155	10/18/2021 8:47:23 PM	all	93.5	0	5.2	0	0	1.3
10-0-0-66	10/18/2021 8:47:25 PM	all	59.35	0	3.64	1.21	0	35.79
10-0-1-108	10/18/2021 8:47:25 PM	all	84.39	0	4.33	0.3	0	10.98
10-0-1-155	10/18/2021 8:47:28 PM	all	89.62	0	5.14	0	0	5.24
10-0-0-66	10/18/2021 8:47:30 PM	all	71.1	0	3.12	0.81	0	24.97
10-0-1-108	10/18/2021 8:47:30 PM	all	87.14	0	4.22	0.3	0	8.34
10-0-1-155	10/18/2021 8:47:33 PM	all	89.65	0	5.13	0.1	0	5.13
10-0-0-66	10/18/2021 8:47:35 PM	all	56.88	0	3.42	1.11	0	38.59
10-0-1-108	10/18/2021 8:47:35 PM	all	78.33	0	3.83	0.4	0	17.44
10-0-1-155	10/18/2021 8:47:38 PM	all	91.15	0	5.53	0.2	0	3.12
10-0-0-66	10/18/2021 8:47:40 PM	all	59.38	0	3.02	1.51	0	36.09
10-0-1-108	10/18/2021 8:47:40 PM	all	82.44	0	3.94	0.5	0	13.12
10-0-1-155	10/18/2021 8:47:43 PM	all	88.02	0	5.44	0.2	0	6.34
10-0-0-66	10/18/2021 8:47:45 PM	all	69.89	0	3.02	0.91	0	26.18
10-0-1-108	10/18/2021 8:47:45 PM	all	87.14	0	3.62	0.3	0	8.94
10-0-1-155	10/18/2021 8:47:48 PM	all	88.41	0	4.94	0.1	0	6.55
10-0-0-66	10/18/2021 8:47:50 PM	all	59.01	0	3.54	1.32	0	36.13
10-0-1-108	10/18/2021 8:47:50 PM	all	80.24	0	4.13	0.3	0	15.32
10-0-1-155	10/18/2021 8:47:53 PM	all	88.43	0	5.63	0.1	0	5.84
10-0-0-66	10/18/2021 8:47:55 PM	all	68.01	0	2.72	1.11	0	28.15
10-0-1-108	10/18/2021 8:47:55 PM	all	86.61	0	3.63	0.2	0	9.57
10-0-1-155	10/18/2021 8:47:58 PM	all	83.43	0	5.35	0	0	11.21
10-0-0-66	10/18/2021 8:48:00 PM	all	57.42	0	3.53	1.31	0.1	37.64
10-0-1-108	10/18/2021 8:48:00 PM	all	77.78	0	3.94	0.4	0	17.88
10-0-1-155	10/18/2021 8:48:03 PM	all	86.75	0	5.56	0.2	0	7.48
10-0-0-66	10/18/2021 8:48:05 PM	all	63.21	0	2.72	1.21	0	32.86
10-0-1-108	10/18/2021 8:48:05 PM	all	79.86	0	4.43	0.4	0	15.31
10-0-1-155	10/18/2021 8:48:08 PM	all	91.91	0	5.29	0.1	0	2.7
10-0-0-66	10/18/2021 8:48:10 PM	all	55.44	0	2.44	1.12	0.1	40.9
10-0-1-108	10/18/2021 8:48:10 PM	all	88.94	0	4.12	0.2	0	6.73
10-0-1-155	10/18/2021 8:48:13 PM	all	88.53	0	5.53	0.2	0	5.73
10-0-0-66	10/18/2021 8:48:15 PM	all	18.25	0	2.09	1.15	0.31	78.21
10-0-1-108	10/18/2021 8:48:15 PM	all	86.62	0	4.43	0.2	0	8.75
10-0-1-155	10/18/2021 8:48:18 PM	all	94.01	0	5.29	0.1	0	0.6
10-0-0-66	10/18/2021 8:48:20 PM	all	57.36	0	2.94	3.55	0	36.14
10-0-1-108	10/18/2021 8:48:20 PM	all	88.43	0	4.02	0.2	0	7.34
10-0-1-155	10/18/2021 8:48:23 PM	all	89.93	0	5.24	0.1	0	4.73
10-0-0-66	10/18/2021 8:48:25 PM	all	68.08	0	2.92	1.11	0	27.9
10-0-1-108	10/18/2021 8:48:25 PM	all	80.61	0	3.74	0.4	0	15.25
10-0-1-155	10/18/2021 8:48:28 PM	all	91.15	0	5.03	0.1	0	3.72
10-0-0-66	10/18/2021 8:48:30 PM	all	59.42	0	3.02	1.11	0	36.46
10-0-1-108	10/18/2021 8:48:30 PM	all	81.31	0	3.43	0.2	0	15.05
10-0-1-155	10/18/2021 8:48:33 PM	all	76.7	0	5.47	0.2	0	17.63
10-0-0-66	10/18/2021 8:48:35 PM	all	55.54	0	2.92	1.11	0.1	40.32
10-0-1-108	10/18/2021 8:48:35 PM	all	68.29	0	3.86	0.41	0.2	27.24
10-0-1-155	10/18/2021 8:48:38 PM	all	79.59	0	5.08	0.2	0	15.13
10-0-0-66	10/18/2021 8:48:40 PM	all	48.78	0	3.15	1.02	0	47.05
10-0-1-108	10/18/2021 8:48:40 PM	all	72.73	0	3.74	0.2	0	23.33
10-0-1-155	10/18/2021 8:48:43 PM	all	86.91	0	4.83	0.1	0	8.16
10-0-0-66	10/18/2021 8:48:45 PM	all	50.51	0	2.53	0.91	0.1	45.96
10-0-1-108	10/18/2021 8:48:45 PM	all	84.39	0	3.42	0.2	0	11.98
10-0-1-155	10/18/2021 8:48:48 PM	all	89.56	0	5.52	0.2	0	4.72
10-0-0-66	10/18/2021 8:48:50 PM	all	59.17	0	3.23	1.11	0	36.49
10-0-1-108	10/18/2021 8:48:50 PM	all	80.79	0	4.04	0.51	0	14.66
10-0-1-155	10/18/2021 8:48:53 PM	all	88.5	0	5.15	0.1	0	6.26
10-0-0-66	10/18/2021 8:48:55 PM	all	47.62	0	2.74	0.91	0	48.73
10-0-1-108	10/18/2021 8:48:55 PM	all	73.23	0	3.85	0.3	0	22.62
10-0-1-155	10/18/2021 8:48:58 PM	all	78.23	0	5.34	0.2	0	16.23
10-0-0-66	10/18/2021 8:49:00 PM	all	13.29	0	1.75	0.72	0.51	83.73
10-0-1-108	10/18/2021 8:49:00 PM	all	83.5	0	3.72	0.2	0.1	12.47
10-0-1-155	10/18/2021 8:49:03 PM	all	80.53	0	5.17	0.2	0	14.1
10-0-0-66	10/18/2021 8:49:05 PM	all	3.82	0	1.34	0.72	0.93	93.18
10-0-1-108	10/18/2021 8:49:05 PM	all	69.51	0	3.76	0.61	0	26.12
10-0-1-155	10/18/2021 8:49:08 PM	all	76.25	0	5.5	0.2	0	18.04
10-0-0-66	10/18/2021 8:49:10 PM	all	3.82	0	1.55	0.52	0.41	93.7
10-0-1-108	10/18/2021 8:49:10 PM	all	67.64	0	3.94	0.3	0	28.11
10-0-1-155	10/18/2021 8:49:13 PM	all	75.35	0	5.78	0.2	0	18.66
10-0-0-66	10/18/2021 8:49:15 PM	all	45.07	0	2.64	0.92	0.1	51.27
10-0-1-108	10/18/2021 8:49:15 PM	all	84.24	0	3.41	0.1	0	12.25
10-0-1-155	10/18/2021 8:49:18 PM	all	86.69	0	5.44	0.2	0	7.66
10-0-0-66	10/18/2021 8:49:20 PM	all	57.09	0	3.42	1.01	0	38.49
10-0-1-108	10/18/2021 8:49:20 PM	all	74.6	0	3.93	0.4	0	21.07
10-0-1-155	10/18/2021 8:49:23 PM	all	80.87	0	5.87	0.2	0	13.06
10-0-0-66	10/18/2021 8:49:25 PM	all	45.86	0	3.23	1.01	0.1	49.8
10-0-1-108	10/18/2021 8:49:25 PM	all	69.04	0	4.06	0.41	0.1	26.4
10-0-1-155	10/18/2021 8:49:28 PM	all	82.2	0	6.27	0.3	0	11.22
10-0-0-66	10/18/2021 8:49:30 PM	all	16.8	0	1.97	0.83	0.31	80.08
10-0-1-108	10/18/2021 8:49:30 PM	all	87.11	0	3.83	0.2	0	8.86
10-0-1-155	10/18/2021 8:49:33 PM	all	84.78	0	5.95	0.1	0	9.17
10-0-0-66	10/18/2021 8:49:35 PM	all	3.84	0	1.45	0.62	0.52	93.56
10-0-1-108	10/18/2021 8:49:35 PM	all	68.29	0	4.26	0.41	0	27.05
10-0-1-155	10/18/2021 8:49:38 PM	all	78.8	0	5.98	0.1	0	15.11
10-0-0-66	10/18/2021 8:49:40 PM	all	4.46	0	1.66	0.62	0.41	92.85
10-0-1-108	10/18/2021 8:49:40 PM	all	71.52	0	3.66	0.31	0	24.52
10-0-1-155	10/18/2021 8:49:43 PM	all	75.56	0	6.39	0.2	0.1	17.75
10-0-0-66	10/18/2021 8:49:45 PM	all	6.31	0	1.24	0.52	0.52	91.42
10-0-1-108	10/18/2021 8:49:45 PM	all	64.78	0	3.43	0.4	0.1	31.28
10-0-1-155	10/18/2021 8:49:48 PM	all	82.09	0	5.84	0.1	0	11.97
10-0-0-66	10/18/2021 8:49:50 PM	all	12.42	0	1.76	0.83	0.52	84.47
10-0-1-108	10/18/2021 8:49:50 PM	all	79.52	0	3.63	0.3	0	16.55
10-0-1-155	10/18/2021 8:49:53 PM	all	78.3	0	6.05	0.2	0	15.44
10-0-0-66	10/18/2021 8:49:55 PM	all	3.62	0	1.45	0.52	0.41	94
10-0-1-108	10/18/2021 8:49:55 PM	all	66.53	0	3.84	0.3	0	29.32
10-0-1-155	10/18/2021 8:49:58 PM	all	73.09	0	5.71	0.2	0	21
10-0-0-66	10/18/2021 8:50:00 PM	all	2.67	0	1.33	0.41	0.62	94.97
10-0-1-108	10/18/2021 8:50:00 PM	all	60.06	0	3.56	0.41	0	35.98
10-0-1-155	10/18/2021 8:50:03 PM	all	61.29	0	5.31	0.31	0	33.09
10-0-0-66	10/18/2021 8:50:05 PM	all	6.84	0	1.66	1.24	0.73	89.53
10-0-1-108	10/18/2021 8:50:05 PM	all	69.42	0	4.24	0.5	0	25.83
10-0-1-155	10/18/2021 8:50:08 PM	all	90.85	0	6.03	0.1	0	3.02
10-0-0-66	10/18/2021 8:50:10 PM	all	14.15	0	1.65	0.72	0.62	82.85
10-0-1-108	10/18/2021 8:50:10 PM	all	85.6	0	3.63	0.2	0	10.57
10-0-1-155	10/18/2021 8:50:13 PM	all	80.79	0	6.57	0.3	0	12.34
10-0-0-66	10/18/2021 8:50:15 PM	all	4.27	0	1.46	0.73	0.42	93.12
10-0-1-108	10/18/2021 8:50:15 PM	all	73.71	0	3.64	0.2	0.1	22.35
10-0-1-155	10/18/2021 8:50:18 PM	all	74.8	0	6.3	0.2	0	18.7
10-0-0-66	10/18/2021 8:50:20 PM	all	3.43	0	1.14	0.52	0.62	94.29
10-0-1-108	10/18/2021 8:50:20 PM	all	68.32	0	2.94	0.41	0	28.32
10-0-1-155	10/18/2021 8:50:23 PM	all	71.11	0	5.8	0.31	0	22.79
10-0-0-66	10/18/2021 8:50:25 PM	all	15.43	0	1.65	0.51	0.31	82.1
10-0-1-108	10/18/2021 8:50:25 PM	all	76.21	0	3.53	0.1	0	20.16
10-0-1-155	10/18/2021 8:50:28 PM	all	84.06	0	5.95	0.1	0	9.89
10-0-0-66	10/18/2021 8:50:30 PM	all	3.41	0	1.14	0.41	0.41	94.63
10-0-1-108	10/18/2021 8:50:30 PM	all	66.87	0	3.74	0.3	0	29.09
10-0-1-155	10/18/2021 8:50:33 PM	all	65.75	0	5.4	0.2	0	28.64
10-0-0-66	10/18/2021 8:50:35 PM	all	3.21	0	1.24	0.41	0.52	94.62
10-0-1-108	10/18/2021 8:50:35 PM	all	65.18	0	3.76	0.3	0	30.76
10-0-1-155	10/18/2021 8:50:38 PM	all	63.22	0	6.56	0.31	0	29.92
10-0-0-66	10/18/2021 8:50:40 PM	all	3.1	0	1.34	0.93	0.72	93.91
10-0-1-108	10/18/2021 8:50:40 PM	all	64.27	0	3.54	0.3	0	31.88
10-0-1-155	10/18/2021 8:50:43 PM	all	71.62	0	6	0.31	0	22.08
10-0-0-66	10/18/2021 8:50:45 PM	all	4.35	0	1.66	0.73	0.41	92.85
10-0-1-108	10/18/2021 8:50:45 PM	all	71.18	0	3.74	0.61	0.1	24.37
10-0-1-155	10/18/2021 8:50:48 PM	all	73.67	0	5.41	0.2	0	20.71
10-0-0-66	10/18/2021 8:50:50 PM	all	3.11	0	1.35	0.41	0.41	94.72
10-0-1-108	10/18/2021 8:50:50 PM	all	62.89	0	3.64	0.2	0	33.27
10-0-1-155	10/18/2021 8:50:53 PM	all	75.05	0	5.86	0.2	0	18.89
10-0-0-66	10/18/2021 8:50:55 PM	all	15.31	0	1.64	0.72	0.31	82.01
10-0-1-108	10/18/2021 8:50:55 PM	all	81.05	0	3.53	0.2	0	15.22
10-0-1-155	10/18/2021 8:50:58 PM	all	83.69	0	5.64	0.2	0	10.47
10-0-0-66	10/18/2021 8:51:00 PM	all	5.09	0	1.77	0.62	0.52	92
10-0-1-108	10/18/2021 8:51:00 PM	all	76.36	0	3.54	0.3	0	19.8
10-0-1-155	10/18/2021 8:51:03 PM	all	78.66	0	5.79	0.3	0	15.24
10-0-0-66	10/18/2021 8:51:05 PM	all	4.78	0	1.45	0.73	0.42	92.63
10-0-1-108	10/18/2021 8:51:05 PM	all	71.31	0	3.74	0.4	0	24.55
10-0-1-155	10/18/2021 8:51:08 PM	all	77.28	0	5.78	0.3	0	16.63
10-0-0-66	10/18/2021 8:51:10 PM	all	14.62	0	1.54	0.62	0.31	82.9
10-0-1-108	10/18/2021 8:51:10 PM	all	78.25	0	3.52	0.2	0.1	17.93
10-0-1-155	10/18/2021 8:51:13 PM	all	82.36	0	5.24	0.2	0	12.2
10-0-0-66	10/18/2021 8:51:15 PM	all	3.73	0	1.14	0.52	0.52	94.09
10-0-1-108	10/18/2021 8:51:15 PM	all	66.84	0	3.54	0.2	0	29.42
10-0-1-155	10/18/2021 8:51:18 PM	all	74.11	0	5.58	0.2	0	20.1
10-0-0-66	10/18/2021 8:51:20 PM	all	4.48	0	1.56	0.62	0.52	92.81
10-0-1-108	10/18/2021 8:51:20 PM	all	72.41	0	3.45	0.51	0	23.63
10-0-1-155	10/18/2021 8:51:23 PM	all	82.83	0	5.39	0.2	0	11.59
10-0-0-66	10/18/2021 8:51:25 PM	all	4.46	0	1.45	0.73	0.41	92.95
10-0-1-108	10/18/2021 8:51:25 PM	all	69.75	0	3.55	0.2	0	26.5
10-0-1-155	10/18/2021 8:51:28 PM	all	77.09	0	5.35	0.3	0	17.26
10-0-0-66	10/18/2021 8:51:30 PM	all	14.04	0	1.64	0.41	0.41	83.5
10-0-1-108	10/18/2021 8:51:30 PM	all	75.4	0	3.14	0.4	0	21.05
10-0-1-155	10/18/2021 8:51:33 PM	all	74.18	0	4.9	0.2	0	20.71
10-0-0-66	10/18/2021 8:51:35 PM	all	4.02	0	1.34	0.52	0.52	93.61
10-0-1-108	10/18/2021 8:51:35 PM	all	66.9	0	3.74	0.3	0.1	28.95
10-0-1-155	10/18/2021 8:51:38 PM	all	81.97	0	6.28	0.3	0	11.45
10-0-0-66	10/18/2021 8:51:40 PM	all	4.58	0	1.67	0.83	0.42	92.5
10-0-1-108	10/18/2021 8:51:40 PM	all	76.36	0	3.54	0.3	0	19.8
10-0-1-155	10/18/2021 8:51:43 PM	all	73.01	0	6.11	0.2	0	20.67
10-0-0-66	10/18/2021 8:51:45 PM	all	14.26	0	1.45	0.52	0.41	83.37
10-0-1-108	10/18/2021 8:51:45 PM	all	69.2	0	3.44	0.3	0	27.05
10-0-1-155	10/18/2021 8:51:48 PM	all	84.79	0	5.74	0.2	0	9.26
10-0-0-66	10/18/2021 8:51:50 PM	all	4.02	0	1.44	0.72	0.41	93.4
10-0-1-108	10/18/2021 8:51:50 PM	all	79.12	0	3.51	0.3	0	17.07
10-0-1-155	10/18/2021 8:51:53 PM	all	74.47	0	6	0.2	0	19.33
10-0-0-66	10/18/2021 8:51:55 PM	all	4.89	0	1.56	0.62	0.52	92.4
10-0-1-108	10/18/2021 8:51:55 PM	all	74.17	0	3.63	0.2	0	22
10-0-1-155	10/18/2021 8:51:58 PM	all	81.07	0	5.97	0.3	0	12.65
10-0-0-66	10/18/2021 8:52:00 PM	all	4.39	0	1.15	0.73	0.52	93.21
10-0-1-108	10/18/2021 8:52:00 PM	all	71.62	0	3.64	0.4	0	24.34
10-0-1-155	10/18/2021 8:52:03 PM	all	70.66	0	5.58	0.3	0	23.45
10-0-0-66	10/18/2021 8:52:05 PM	all	13.95	0	1.54	0.51	0.51	83.49
10-0-1-108	10/18/2021 8:52:05 PM	all	72.12	0	3.33	0.2	0.1	24.24
10-0-1-155	10/18/2021 8:52:08 PM	all	85.33	0	5.73	0.1	0	8.84
10-0-0-66	10/18/2021 8:52:10 PM	all	4.06	0	1.35	0.52	0.42	93.65
10-0-1-108	10/18/2021 8:52:10 PM	all	72.15	0	3.63	0.3	0	23.92
10-0-1-155	10/18/2021 8:52:13 PM	all	70	0	5.2	0.1	0	24.69
10-0-0-66	10/18/2021 8:52:15 PM	all	4.36	0	1.45	0.62	0.41	93.15
10-0-1-108	10/18/2021 8:52:15 PM	all	71.54	0	3.43	0.3	0	24.72
10-0-1-155	10/18/2021 8:52:18 PM	all	82.56	0	5.68	0.2	0	11.56
10-0-0-66	10/18/2021 8:52:20 PM	all	4.6	0	1.26	0.84	0.42	92.89
10-0-1-108	10/18/2021 8:52:20 PM	all	71.63	0	3.85	0.3	0	24.21
10-0-1-155	10/18/2021 8:52:23 PM	all	77.16	0	5.99	0.3	0	16.55
10-0-0-66	10/18/2021 8:52:25 PM	all	16.49	0	2.06	0.82	0.41	80.21
10-0-1-108	10/18/2021 8:52:25 PM	all	83.9	0	3.52	0.2	0	12.37
10-0-1-155	10/18/2021 8:52:28 PM	all	88.44	0	5.33	0.1	0	6.13
10-0-0-66	10/18/2021 8:52:30 PM	all	4.15	0	1.56	0.52	0.41	93.36
10-0-1-108	10/18/2021 8:52:30 PM	all	67.88	0	3.34	0.3	0.1	28.37
10-0-1-155	10/18/2021 8:52:33 PM	all	79.15	0	5.97	0.3	0	14.57
10-0-0-66	10/18/2021 8:52:35 PM	all	5.33	0	1.57	0.84	0.52	91.75
10-0-1-108	10/18/2021 8:52:35 PM	all	77.42	0	3.83	0.3	0	18.45
10-0-1-155	10/18/2021 8:52:38 PM	all	79.57	0	4.98	0.3	0	15.14
10-0-0-66	10/18/2021 8:52:40 PM	all	14.55	0	1.65	0.72	0.41	82.66
10-0-1-108	10/18/2021 8:52:40 PM	all	78.2	0	4.14	0.3	0	17.36
10-0-1-155	10/18/2021 8:52:43 PM	all	86.19	0	5.75	0.1	0	7.96
10-0-0-66	10/18/2021 8:52:45 PM	all	4.57	0	1.56	0.62	0.52	92.73
10-0-1-108	10/18/2021 8:52:45 PM	all	71.47	0	3.55	0.51	0	24.47
10-0-1-155	10/18/2021 8:52:48 PM	all	71.22	0	6.22	0.41	0	22.14
10-0-0-66	10/18/2021 8:52:50 PM	all	4.37	0	1.77	0.73	0.42	92.72
10-0-1-108	10/18/2021 8:52:50 PM	all	70.99	0	4.06	0.41	0	24.54
10-0-1-155	10/18/2021 8:52:53 PM	all	83.16	0	5.78	0.41	0	10.65
10-0-0-66	10/18/2021 8:52:55 PM	all	14.06	0	1.55	0.72	0.41	83.25
10-0-1-108	10/18/2021 8:52:55 PM	all	70.52	0	4.15	0.51	0.1	24.72
10-0-1-155	10/18/2021 8:52:58 PM	all	84.13	0	5.66	0.1	0	10.11
10-0-0-66	10/18/2021 8:53:00 PM	all	4.67	0	1.45	0.62	0.42	92.83
10-0-1-108	10/18/2021 8:53:00 PM	all	78.77	0	3.03	0.2	0	18
10-0-1-155	10/18/2021 8:53:03 PM	all	71.59	0	5.09	0.2	0	23.12
10-0-0-66	10/18/2021 8:53:05 PM	all	3.09	0	1.34	0.41	0.62	94.55
10-0-1-108	10/18/2021 8:53:05 PM	all	62.88	0	3.85	0.3	0	32.96
10-0-1-155	10/18/2021 8:53:08 PM	all	65.37	0	5.62	0.2	0	28.8
10-0-0-66	10/18/2021 8:53:10 PM	all	4.03	0	1.24	0.83	0.41	93.49
10-0-1-108	10/18/2021 8:53:10 PM	all	68.93	0	3.76	0.2	0	27.11
10-0-1-155	10/18/2021 8:53:13 PM	all	80.52	0	5.25	0.2	0.1	13.93
10-0-0-66	10/18/2021 8:53:15 PM	all	4.07	0	1.36	0.73	0.63	93.22
10-0-1-108	10/18/2021 8:53:16 PM	all	67.88	0	3.54	0.4	0.1	28.08
10-0-1-155	10/18/2021 8:53:18 PM	all	78.77	0	5.26	0.2	0	15.77
10-0-0-66	10/18/2021 8:53:20 PM	all	15.02	0	1.75	0.62	0.41	82.2
10-0-1-108	10/18/2021 8:53:21 PM	all	78.28	0	3.33	0.3	0	18.08
10-0-1-155	10/18/2021 8:53:23 PM	all	89.18	0	5.71	0.1	0	5.01
10-0-0-66	10/18/2021 8:53:25 PM	all	5.46	0	1.47	0.84	0.53	91.7
10-0-1-108	10/18/2021 8:53:26 PM	all	79.68	0	3.84	0.2	0	16.28
10-0-1-155	10/18/2021 8:53:28 PM	all	74.49	0	5	0.31	0	20.2
10-0-0-66	10/18/2021 8:53:30 PM	all	4.04	0	1.45	0.62	0.52	93.37
10-0-1-108	10/18/2021 8:53:31 PM	all	70.27	0	3.84	0.51	0	25.38
10-0-1-155	10/18/2021 8:53:33 PM	all	82.41	0	5.36	0.2	0	12.03
10-0-0-66	10/18/2021 8:53:35 PM	all	13.39	0	1.65	0.62	0.41	83.93
10-0-1-108	10/18/2021 8:53:36 PM	all	79.07	0	3.13	0.4	0.1	17.29
10-0-1-155	10/18/2021 8:53:38 PM	all	77.01	0	5.09	0.2	0	17.7
10-0-0-66	10/18/2021 8:53:40 PM	all	2.67	0	1.03	0.31	0.41	95.58
10-0-1-108	10/18/2021 8:53:41 PM	all	60.71	0	3.35	0.41	0	35.53
10-0-1-155	10/18/2021 8:53:43 PM	all	76.32	0	5.67	0.3	0	17.71
10-0-0-66	10/18/2021 8:53:45 PM	all	5	0	1.46	0.83	0.42	92.29
10-0-1-108	10/18/2021 8:53:46 PM	all	75.15	0	4.06	0.51	0	20.28
10-0-1-155	10/18/2021 8:53:48 PM	all	76.88	0	5.3	0.1	0	17.72
10-0-0-66	10/18/2021 8:53:50 PM	all	3.72	0	1.34	0.52	0.52	93.9
10-0-1-108	10/18/2021 8:53:51 PM	all	65.52	0	3.75	0.2	0	30.53
10-0-1-155	10/18/2021 8:53:53 PM	all	67.07	0	5.3	0.2	0	27.42
10-0-0-66	10/18/2021 8:53:55 PM	all	2.05	0	0.92	0.41	0.41	96.2
10-0-1-108	10/18/2021 8:53:56 PM	all	58.4	0	3.64	0.51	0.1	37.35
10-0-1-155	10/18/2021 8:53:58 PM	all	63.39	0	4.91	0.2	0	31.49
10-0-0-66	10/18/2021 8:54:00 PM	all	13.57	0	1.44	0.31	0.41	84.28
10-0-1-108	10/18/2021 8:54:01 PM	all	73.19	0	3.93	0.2	0	22.68
10-0-1-155	10/18/2021 8:54:03 PM	all	79.76	0	5.16	0.2	0	14.88
10-0-0-66	10/18/2021 8:54:05 PM	all	2.47	0	1.03	0.41	0.62	95.48
10-0-1-108	10/18/2021 8:54:06 PM	all	60.61	0	3.76	0.41	0	35.23
10-0-1-155	10/18/2021 8:54:08 PM	all	77.53	0	5.47	0.2	0	16.8
10-0-0-66	10/18/2021 8:54:10 PM	all	3.62	0	1.45	0.62	0.52	93.8
10-0-1-108	10/18/2021 8:54:11 PM	all	65.44	0	3.57	0.31	0	30.68
10-0-1-155	10/18/2021 8:54:13 PM	all	69.68	0	5.68	0.2	0	24.44
10-0-0-66	10/18/2021 8:54:15 PM	all	3.32	0	1.25	0.62	0.42	94.39
10-0-1-108	10/18/2021 8:54:16 PM	all	67.71	0	3.74	0.3	0	28.24
10-0-1-155	10/18/2021 8:54:18 PM	all	77.59	0	5.78	0.2	0	16.43
10-0-0-66	10/18/2021 8:54:20 PM	all	4.17	0	1.35	0.73	0.42	93.33
10-0-1-108	10/18/2021 8:54:21 PM	all	71.11	0	3.84	0.51	0	24.55
10-0-1-155	10/18/2021 8:54:23 PM	all	69.61	0	5.79	0.2	0	24.39
10-0-0-66	10/18/2021 8:54:25 PM	all	12.87	0	1.34	0.41	0.62	84.76
10-0-1-108	10/18/2021 8:54:26 PM	all	61.83	0	3.45	0.2	0.1	34.42
10-0-1-155	10/18/2021 8:54:28 PM	all	77.6	0	5.45	0.2	0	16.75
10-0-0-66	10/18/2021 8:54:30 PM	all	4.04	0	1.55	0.72	0.41	93.27
10-0-1-108	10/18/2021 8:54:31 PM	all	80.06	0	3.93	0.2	0	15.81
10-0-1-155	10/18/2021 8:54:33 PM	all	80.57	0	5.67	0.2	0	13.56
10-0-0-66	10/18/2021 8:54:35 PM	all	4.15	0	0.93	0.62	0.41	93.88
10-0-1-108	10/18/2021 8:54:36 PM	all	69.03	0	3.95	0.3	0	26.72
10-0-1-155	10/18/2021 8:54:38 PM	all	64.83	0	5.32	0.1	0	29.75
10-0-0-66	10/18/2021 8:54:40 PM	all	2.78	0	1.34	0.31	0.41	95.15
10-0-1-108	10/18/2021 8:54:41 PM	all	60.43	0	3.36	0.2	0	36.01
10-0-1-155	10/18/2021 8:54:43 PM	all	63.93	0	5.12	0.2	0	30.74
10-0-0-66	10/18/2021 8:54:45 PM	all	3.1	0	1.14	0.41	0.52	94.84
10-0-1-108	10/18/2021 8:54:46 PM	all	63.55	0	3.55	0.2	0.1	32.59
10-0-1-155	10/18/2021 8:54:48 PM	all	80.61	0	5.45	0.2	0	13.74
10-0-0-66	10/18/2021 8:54:50 PM	all	15.05	0	1.65	0.62	0.41	82.27
10-0-1-108	10/18/2021 8:54:51 PM	all	80.97	0	3.32	0.3	0	15.41
10-0-1-155	10/18/2021 8:54:53 PM	all	80.77	0	6.07	0.2	0	12.96
10-0-0-66	10/18/2021 8:54:55 PM	all	3.4	0	1.13	0.52	0.72	94.23
10-0-1-108	10/18/2021 8:54:56 PM	all	64.5	0	3.55	0.2	0	31.74
10-0-1-155	10/18/2021 8:54:58 PM	all	72.82	0	5.17	0.2	0	21.81
10-0-0-66	10/18/2021 8:55:00 PM	all	4.39	0	1.46	0.63	0.52	92.99
10-0-1-108	10/18/2021 8:55:01 PM	all	72.37	0	3.64	0.3	0	23.68
10-0-1-155	10/18/2021 8:55:03 PM	all	84.14	0	5.25	0.3	0	10.3
10-0-0-66	10/18/2021 8:55:05 PM	all	3.95	0	1.14	0.62	0.52	93.76
10-0-1-108	10/18/2021 8:55:06 PM	all	68.6	0	3.56	0.61	0	27.24
10-0-1-155	10/18/2021 8:55:08 PM	all	71.4	0	4.77	0.2	0	23.63
10-0-0-66	10/18/2021 8:55:10 PM	all	14.46	0	1.76	0.62	0.41	82.75
10-0-1-108	10/18/2021 8:55:11 PM	all	75.93	0	3.52	0.3	0	20.24
10-0-1-155	10/18/2021 8:55:13 PM	all	82.59	0	4.96	0.2	0	12.25
10-0-0-66	10/18/2021 8:55:15 PM	all	3.74	0	1.35	0.52	0.42	93.98
10-0-1-108	10/18/2021 8:55:16 PM	all	72.04	0	3.55	0.51	0.1	23.81
